Unixtime	state	scanDiameter	electrometerN	RHsh	Tsh	Tdsh
1.72E+09	SCAN	123.0752099	3978.937835	50.9	25.9	14.9
1.72E+09	SCAN	122.7112978	4011.515444	51	25.9	15
1.72E+09	SCAN	122.3505168	3774.732709	51	26	15
1.72E+09	SCAN	121.9909978	3567.157593	51	25.9	15
1.72E+09	SCAN	121.6315633	3867.749708	51	26	15
1.72E+09	SCAN	121.2765364	3205.609645	51	26	15
1.72E+09	SCAN	120.9158179	3447.382618	50.9	25.9	14.9
1.72E+09	SCAN	120.5595173	3829.634583	51	25.9	15
1.72E+09	SCAN	120.2022382	4019.26519	51	26	15
1.72E+09	SCAN	119.850052	4248.008353	51	25.9	15
1.72E+09	SCAN	119.4958659	3999.971759	51	25.9	15
1.72E+09	SCAN	119.1452526	4075.790395	51	25.9	14.9
1.72E+09	SCAN	118.79362	3958.102779	50.9	25.9	14.9
1.72E+09	SCAN	118.4417019	3909.05137	50.9	25.9	14.9
1.72E+09	SCAN	118.0943752	3962.997437	50.9	25.9	15
1.72E+09	SCAN	117.7500824	4030.414219	50.9	25.9	15
1.72E+09	SCAN	117.4059135	3905.835542	50.9	26	15
1.72E+09	SCAN	117.0634757	3396.929872	50.9	25.9	14.9
1.72E+09	SCAN	116.7197878	3309.234562	50.9	25.9	14.9
1.72E+09	SCAN	116.378037	4087.694819	50.9	25.9	14.9
1.72E+09	SCAN	116.0398541	3846.711158	50.9	25.9	14.9
1.72E+09	SCAN	115.7014234	4064.544244	50.9	25.9	14.9
1.72E+09	SCAN	115.3650765	3839.57652	50.9	25.9	14.9
1.72E+09	SCAN	115.0300167	3410.912407	50.9	25.9	15
1.72E+09	SCAN	114.6939435	3930.873065	50.9	25.9	14.9
1.72E+09	SCAN	114.3582266	3933.836068	50.9	25.9	14.9
1.72E+09	SCAN	114.0244332	4094.214349	50.9	25.9	14.9
1.72E+09	SCAN	113.6923711	3954.05139	50.9	25.9	14.9
1.72E+09	SCAN	113.360339	4011.214827	50.9	25.9	14.9
1.72E+09	SCAN	113.0287238	4179.481601	50.9	25.8	14.8
1.72E+09	SCAN	112.7024708	3838.834998	50.9	25.9	14.9
1.72E+09	SCAN	112.3733247	4057.947633	50.9	25.9	14.9
1.72E+09	SCAN	112.0475207	3957.891577	50.9	25.9	14.9
1.72E+09	SCAN	111.721666	3706.489617	50.9	25.9	14.9
1.72E+09	SCAN	111.395384	3065.468268	50.9	25.9	14.9
1.72E+09	SCAN	111.0694527	4136.8711	50.9	25.8	14.9
1.72E+09	SCAN	110.7485925	3505.323034	50.9	25.9	14.9
1.72E+09	SCAN	110.4273913	3754.916668	50.9	25.9	14.9
1.72E+09	SCAN	110.1070417	4087.170667	50.9	25.9	14.9
1.72E+09	SCAN	109.7873427	2936.337174	50.9	25.9	14.9
1.72E+09	SCAN	109.4710656	3964.438856	50.9	25.9	15
1.72E+09	SCAN	109.1561895	3857.238912	51	25.9	15
1.72E+09	SCAN	108.8418608	2887.890082	50.9	25.9	14.9
1.72E+09	SCAN	108.5271575	3601.626776	50.9	25.9	14.9
1.72E+09	SCAN	108.2122422	3986.178845	50.9	25.9	14.9
1.72E+09	SCAN	107.8994634	4218.393746	51	25.9	15
1.72E+09	SCAN	107.5841069	4252.713391	50.9	25.9	14.9
1.72E+09	SCAN	107.2720774	3825.462947	50.9	25.9	14.9
1.72E+09	SCAN	106.9628901	4074.731299	50.9	25.9	14.9
1.72E+09	SCAN	106.6549244	3937.63463	50.9	25.9	14.9
1.72E+09	SCAN	106.3493242	4024.462007	50.9	25.9	14.9
1.72E+09	SCAN	106.0438104	2784.730736	50.9	25.9	14.9
1.72E+09	SCAN	105.7381807	3842.550314	50.9	25.9	14.9
1.72E+09	SCAN	105.4356351	4075.11208	50.9	25.9	14.9
1.72E+09	SCAN	105.1332955	3841.571382	50.9	25.9	14.9
1.72E+09	SCAN	104.8321206	4071.228728	50.9	25.9	14.9
1.72E+09	SCAN	104.529806	4077.669635	50.9	25.9	14.9
1.72E+09	SCAN	104.2285914	3815.793878	51	25.9	14.9
1.72E+09	SCAN	103.9314174	3775.033326	50.9	25.9	14.9
1.72E+09	SCAN	103.6313424	3878.063176	50.9	25.9	14.9
1.72E+09	SCAN	103.3352511	4150.579225	50.9	25.9	14.9
1.72E+09	SCAN	103.037878	3236.673379	50.9	25.9	14.9
1.72E+09	SCAN	102.740236	3162.777149	50.9	25.9	14.9
1.72E+09	SCAN	102.4435061	3837.806735	50.9	25.9	15
1.72E+09	SCAN	102.149954	4102.694826	50.9	25.9	14.9
1.72E+09	SCAN	101.8563811	3381.080431	50.9	25.9	14.9
1.72E+09	SCAN	101.5663366	3033.078737	50.9	25.9	15
1.72E+09	SCAN	101.2766501	3822.442905	50.9	25.9	14.9
1.72E+09	SCAN	100.9875547	4116.094626	50.9	25.9	14.9
1.72E+09	SCAN	100.6961352	3997.74257	50.9	26	15
1.72E+09	SCAN	100.4077647	3989.931159	50.9	26	15
1.72E+09	SCAN	100.1213039	4116.640361	50.9	25.9	14.9
1.72E+09	SCAN	99.83794331	4072.13212	50.9	25.9	14.9
1.72E+09	SCAN	99.55202915	3966.211724	50.9	25.9	14.9
1.72E+09	SCAN	99.2705251	3969.413678	50.9	25.9	14.9
1.72E+09	SCAN	98.98765514	4048.269314	50.9	25.9	14.9
1.72E+09	SCAN	98.70610222	3813.091411	50.9	25.9	14.9
1.72E+09	SCAN	98.42425053	3970.147492	50.9	25.9	14.9
1.72E+09	SCAN	98.1427917	3982.07504	50.9	26	15
1.72E+09	SCAN	97.8630585	3994.930647	50.9	25.9	14.9
1.72E+09	SCAN	97.58462228	4009.630037	50.9	26	15
1.72E+09	SCAN	97.30701174	3903.108408	50.9	25.9	14.9
1.72E+09	SCAN	97.02965914	4011.601775	50.8	25.9	14.9
1.72E+09	SCAN	96.75384665	3905.050855	50.9	25.9	14.9
1.72E+09	SCAN	96.47783295	2853.767765	50.9	25.9	14.9
1.72E+09	SCAN	96.20145469	3368.497691	50.9	25.9	14.9
1.72E+09	SCAN	95.92488144	3658.88271	50.9	25.9	14.9
1.72E+09	SCAN	95.65308961	4251.501674	50.8	25.9	14.9
1.72E+09	SCAN	95.38224714	4112.450226	50.9	25.9	14.9
1.72E+09	SCAN	95.11325743	4137.695869	50.9	25.9	14.9
1.72E+09	SCAN	94.84313265	4042.725632	50.9	25.9	14.9
1.72E+09	SCAN	94.57239409	4249.434356	50.9	25.9	14.9
1.72E+09	SCAN	94.30663507	3995.750792	50.9	25.9	14.9
1.72E+09	SCAN	94.03932245	4111.67633	50.8	25.8	14.8
1.72E+09	SCAN	93.77605199	4042.966126	50.9	25.9	14.9
1.72E+09	SCAN	93.51136963	3963.125392	50.9	25.9	14.9
1.72E+09	SCAN	93.24190608	4030.451218	50.9	25.9	14.9
1.72E+09	SCAN	92.97941298	3840.817528	50.9	25.9	14.9
1.72E+09	SCAN	92.71721334	4178.351591	50.9	25.9	14.9
1.72E+09	SCAN	92.45594609	3843.936234	50.8	25.8	14.8
1.72E+09	SCAN	92.1947756	4104.67273	50.9	25.9	14.9
1.72E+09	SCAN	91.93542402	3986.994364	50.9	25.9	14.9
1.72E+09	SCAN	91.67723244	3994.207625	50.9	25.9	14.9
1.72E+09	SCAN	91.41979531	4080.734385	50.9	25.9	14.9
1.72E+09	SCAN	91.16070462	3955.454268	50.9	25.9	14.9
1.72E+09	SCAN	90.90361998	4026.914731	50.9	25.9	14.9
1.72E+09	SCAN	90.6432995	4069.397278	50.9	25.9	14.9
1.72E+09	SCAN	90.38767045	3823.431086	50.9	25.9	14.9
1.72E+09	SCAN	90.13470055	3388.008491	50.9	25.9	14.9
1.72E+09	SCAN	89.8801283	3952.169066	50.9	25.9	14.9
1.72E+09	SCAN	89.62959329	3862.805718	50.9	25.9	14.9
1.72E+09	SCAN	89.37654062	4097.12802	50.9	25.9	14.9
1.72E+09	SCAN	89.12538453	3480.131347	50.9	25.8	14.9
1.72E+09	SCAN	88.87522328	3791.306715	50.9	25.8	14.9
1.72E+09	SCAN	88.62490191	4081.500572	50.9	25.9	14.9
1.72E+09	SCAN	88.37520155	3542.147819	50.9	25.9	14.9
1.72E+09	SCAN	88.12681866	3972.768253	50.9	25.9	14.9
1.72E+09	SCAN	87.87745276	4211.757052	50.8	25.8	14.8
1.72E+09	SCAN	87.63084068	3921.429074	50.9	25.9	14.9
1.72E+09	SCAN	87.38560409	4095.422983	50.8	25.9	14.9
1.72E+09	SCAN	87.14055589	4073.511874	50.9	25.9	14.9
1.72E+09	SCAN	86.89597135	2900.372615	50.8	25.9	14.9
1.72E+09	SCAN	86.65146185	3966.65417	50.8	25.9	14.9
1.72E+09	SCAN	86.40900213	3962.941939	50.8	25.9	14.9
1.72E+09	SCAN	86.16773534	3842.107867	50.8	25.9	14.9
1.72E+09	SCAN	85.92580576	3951.392088	50.8	25.9	14.9
1.72E+09	SCAN	85.68460432	3947.554984	50.8	25.9	14.9
1.72E+09	SCAN	85.44494656	2666.050314	50.9	25.9	14.9
1.72E+09	SCAN	85.206614	3973.318613	50.8	25.9	14.8
1.72E+09	SCAN	84.96624911	3918.214786	50.9	25.9	14.9
1.72E+09	SCAN	84.72666756	3308.121509	50.9	25.9	14.9
1.72E+09	SCAN	84.48861231	3826.617624	50.8	25.9	14.9
1.72E+09	SCAN	84.25155821	4032.105381	50.9	25.9	14.9
1.72E+09	SCAN	84.01595208	3920.496391	50.9	25.9	14.9
1.72E+09	SCAN	83.78012428	3374.630274	50.8	25.9	14.9
1.72E+09	SCAN	83.54728736	3981.458391	50.8	25.9	14.9
1.72E+09	SCAN	83.31133707	4223.786348	50.8	25.9	14.9
1.72E+09	SCAN	83.07797966	4000.688615	50.8	25.9	14.9
1.72E+09	SCAN	82.84368597	4021.727165	50.8	25.9	14.9
1.72E+09	SCAN	82.61312546	4014.923976	50.9	25.9	14.9
1.72E+09	SCAN	82.38245227	4178.849535	50.8	25.9	14.8
1.72E+09	SCAN	82.15366522	3869.846317	50.8	25.9	14.9
1.72E+09	SCAN	81.92375234	4104.731312	50.8	25.9	14.9
1.72E+09	SCAN	81.6960389	4004.306808	50.9	25.9	14.9
1.72E+09	SCAN	81.46831944	4182.498561	50.8	25.9	14.9
1.72E+09	SCAN	81.23978379	3102.521213	50.9	25.9	14.9
1.72E+09	SCAN	81.01268332	4137.805324	50.8	25.9	14.9
1.72E+09	SCAN	80.78870346	3837.083713	50.8	25.9	14.9
1.72E+09	SCAN	80.5655288	3916.107386	50.8	25.9	14.9
1.72E+09	SCAN	80.34155481	3813.143826	50.8	25.9	14.9
1.72E+09	SCAN	80.11903148	3312.603011	50.8	25.9	14.9
1.72E+09	SCAN	79.8957507	3222.749426	50.8	25.9	14.9
1.72E+09	SCAN	79.6734201	3958.653139	50.8	25.9	14.8
1.72E+09	SCAN	79.45219065	4204.654788	50.8	25.9	14.9
1.72E+09	SCAN	79.23006097	4124.339234	50.9	25.9	14.9
1.72E+09	SCAN	79.0099629	4181.659917	50.8	25.9	14.9
1.72E+09	SCAN	78.7899388	4144.22619	50.9	25.9	14.9
1.72E+09	SCAN	78.57008203	3931.187557	50.9	26	14.9
1.72E+09	SCAN	78.35142402	4053.014434	50.8	25.9	14.9
1.72E+09	SCAN	78.13434503	3994.03188	50.8	25.9	14.9
1.72E+09	SCAN	77.91696064	3837.595532	50.8	25.9	14.9
1.72E+09	SCAN	77.70221105	4153.9153	50.8	25.9	14.9
1.72E+09	SCAN	77.48808496	3981.853047	50.9	25.9	14.9
1.72E+09	SCAN	77.27445763	4063.454315	50.8	25.9	14.9
1.72E+09	SCAN	77.06173564	3990.08378	50.8	25.9	14.9
1.72E+09	SCAN	76.84795434	4104.757519	50.8	25.9	14.9
1.72E+09	SCAN	76.63150666	3210.095772	50.8	25.9	14.9
1.72E+09	SCAN	76.42178416	3304.930346	50.8	25.9	14.9
1.72E+09	SCAN	76.20990286	3488.462286	50.8	25.9	14.9
1.72E+09	SCAN	75.99978012	3747.396623	50.7	25.8	14.8
1.72E+09	SCAN	75.79106365	3508.512655	50.8	25.9	14.9
1.72E+09	SCAN	75.58266682	4240.642471	50.8	25.9	14.9
1.72E+09	SCAN	75.37399548	3302.76128	50.8	25.9	14.9
1.72E+09	SCAN	75.16749993	3610.865731	50.8	25.9	14.9
1.72E+09	SCAN	74.95945371	4013.185023	50.8	25.9	14.9
1.72E+09	SCAN	74.75230536	4066.791933	50.8	25.8	14.8
1.72E+09	SCAN	74.54307894	4210.230844	50.8	25.9	14.9
1.72E+09	SCAN	74.33899565	4233.501666	50.8	25.9	14.9
1.72E+09	SCAN	74.13341194	3711.575436	50.8	25.9	14.9
1.72E+09	SCAN	73.93008698	4121.003159	50.8	25.9	14.9
1.72E+09	SCAN	73.72629648	4250.379371	50.8	25.9	14.9
1.72E+09	SCAN	73.52420554	4112.080236	50.8	25.8	14.8
1.72E+09	SCAN	73.32116225	4254.766835	50.8	25.9	14.9
1.72E+09	SCAN	73.11917891	4089.020616	50.8	25.9	14.9
1.72E+09	SCAN	72.91921509	4080.210232	50.8	25.9	14.9
1.72E+09	SCAN	72.71852473	4077.273438	50.8	25.9	14.9
1.72E+09	SCAN	72.52051494	4213.716457	50.8	25.9	14.9
1.72E+09	SCAN	72.32104927	4277.573628	50.9	25.8	14.8
1.72E+09	SCAN	72.12272001	3982.609984	50.8	25.9	14.9
1.72E+09	SCAN	71.92579484	4170.392183	50.8	25.9	14.9
1.72E+09	SCAN	71.72854091	3808.486578	50.8	25.9	14.9
1.72E+09	SCAN	71.53154969	4216.819747	50.8	25.9	14.9
1.72E+09	SCAN	71.33477455	3933.011299	50.8	25.9	14.9
1.72E+09	SCAN	71.13852672	3788.337546	50.8	25.9	14.8
1.72E+09	SCAN	70.9446936	4105.500583	50.8	25.9	14.9
1.72E+09	SCAN	70.74994739	3967.534438	50.8	25.9	14.9
1.72E+09	SCAN	70.55563658	4097.723087	50.8	25.9	14.8
1.72E+09	SCAN	70.36266703	3997.167544	50.8	25.9	14.9
1.72E+09	SCAN	70.1707269	3619.520411	50.8	25.9	14.9
1.72E+09	SCAN	69.97812377	3979.76877	50.8	25.8	14.8
1.72E+09	SCAN	69.7873473	4010.30681	50.8	25.9	14.9
1.72E+09	SCAN	69.59655244	4005.985637	50.8	25.9	14.9
1.72E+09	SCAN	69.4065858	3994.267749	50.8	25.9	14.9
1.72E+09	SCAN	69.21783167	4080.939421	50.8	25.9	14.9
1.72E+09	SCAN	69.02834417	3828.322661	50.8	25.9	14.9
1.72E+09	SCAN	68.83938955	4182.746762	50.8	25.9	14.9
1.72E+09	SCAN	68.65097059	3995.191182	50.8	25.9	14.8
1.72E+09	SCAN	68.46397158	2973.649112	50.8	25.9	14.8
1.72E+09	SCAN	68.27592831	3837.12842	50.8	25.9	14.8
1.72E+09	SCAN	68.08923357	4191.244197	50.8	25.9	14.9
1.72E+09	SCAN	67.90390924	3381.391839	50.7	25.8	14.8
1.72E+09	SCAN	67.71932951	3898.816525	50.8	25.8	14.8
1.72E+09	SCAN	67.53343884	3008.375746	50.7	25.9	14.8
1.72E+09	SCAN	67.34941863	3237.541314	50.8	25.9	14.9
1.72E+09	SCAN	67.16575599	4045.687093	50.8	25.9	14.9
1.72E+09	SCAN	66.98370625	4286.733961	50.8	25.9	14.9
1.72E+09	SCAN	66.79816676	4376.513548	50.7	25.9	14.8
1.72E+09	SCAN	66.61515515	4045.728717	50.8	25.9	14.9
1.72E+09	SCAN	66.43336268	4333.704177	50.8	25.9	14.9
1.72E+09	SCAN	66.25294688	4135.332559	50.8	25.9	14.9
1.72E+09	SCAN	66.07293274	4230.222631	50.8	25.9	14.9
1.72E+09	SCAN	65.89289759	4214.200527	50.8	25.9	14.9
1.72E+09	SCAN	65.71313926	2936.36184	50.7	25.9	14.8
1.72E+09	SCAN	65.53419151	4252.529938	50.8	25.9	14.9
1.72E+09	SCAN	65.35613473	4023.990269	50.8	25.9	14.9
1.72E+09	SCAN	65.17814248	4163.251379	50.8	25.9	14.9
1.72E+09	SCAN	65.00114377	4027.512881	50.8	25.9	14.9
1.72E+09	SCAN	64.82408912	3375.872823	50.8	25.9	14.9
1.72E+09	SCAN	64.64718522	4307.641472	50.8	25.9	14.9
1.72E+09	SCAN	64.47137875	4015.500543	50.7	25.9	14.9
1.72E+09	SCAN	64.29725043	3820.531291	50.7	25.9	14.9
1.72E+09	SCAN	64.12148357	4118.519602	50.8	25.9	14.9
1.72E+09	SCAN	63.9474805	3584.311249	50.8	25.9	14.9
1.72E+09	SCAN	63.77303809	3471.917572	50.8	25.9	14.9
1.72E+09	SCAN	63.60006247	4378.215501	50.7	25.9	14.8
1.72E+09	SCAN	63.42659966	4299.435405	50.8	25.9	14.9
1.72E+09	SCAN	63.25320993	4229.091078	50.8	25.9	14.9
1.72E+09	SCAN	63.08087705	4157.097213	50.8	26	14.9
1.72E+09	SCAN	62.90832094	4170.33206	50.8	25.9	14.9
1.72E+09	SCAN	62.73714485	4265.68462	50.7	25.9	14.9
1.72E+09	SCAN	62.56805952	4181.743165	50.7	25.9	14.9
1.72E+09	SCAN	62.39857341	4302.460072	50.7	25.9	14.9
1.72E+09	SCAN	62.22944364	4133.194325	50.7	25.9	14.9
1.72E+09	SCAN	62.0598211	3922.395672	50.8	25.9	14.9
1.72E+09	SCAN	61.8916047	3178.013024	50.8	25.9	14.9
1.72E+09	SCAN	61.72341916	3456.348706	50.8	25.9	14.9
1.72E+09	SCAN	61.55598634	3968.960441	50.7	25.9	14.8
1.72E+09	SCAN	61.38906228	4284.048451	50.7	25.9	14.8
1.72E+09	SCAN	61.22241017	4221.526327	50.7	25.9	14.9
1.72E+09	SCAN	61.05843608	4273.247829	50.8	25.9	14.8
1.72E+09	SCAN	60.89226438	4512.964275	50.8	25.9	14.9
1.72E+09	SCAN	60.72608366	4379.54284	50.7	25.8	14.8
1.72E+09	SCAN	60.56189591	4419.215005	50.7	25.9	14.8
1.72E+09	SCAN	60.3982717	4350.349096	50.8	25.9	14.9
1.72E+09	SCAN	60.23530242	3307.307531	50.7	25.9	14.8
1.72E+09	SCAN	60.07319773	4430.835771	50.7	25.9	14.9
1.72E+09	SCAN	59.91082507	4536.08556	50.7	25.9	14.9
1.72E+09	SCAN	59.74851266	4326.285879	50.8	25.8	14.8
1.72E+09	SCAN	59.58715916	4415.98376	50.8	25.9	14.9
1.72E+09	SCAN	59.42540402	4164.395264	50.8	25.9	14.9
1.72E+09	SCAN	59.26456564	4556.183719	50.7	25.9	14.9
1.72E+09	SCAN	59.1048958	3961.506686	50.8	25.9	14.9
1.72E+09	SCAN	58.94528614	4164.993414	50.7	25.9	14.9
1.72E+09	SCAN	58.78546439	4335.900991	50.7	25.8	14.8
1.72E+09	SCAN	58.626062	4064.427081	50.7	25.9	14.8
1.72E+09	SCAN	58.46800346	4395.093206	50.8	25.9	14.9
1.72E+09	SCAN	58.31072044	4643.576871	50.7	25.9	14.8
1.72E+09	SCAN	58.15395139	4400.764843	50.8	25.9	14.9
1.72E+09	SCAN	57.99691204	4618.354352	50.8	25.9	14.9
1.72E+09	SCAN	57.84013549	4380.185697	50.8	25.9	14.9
1.72E+09	SCAN	57.68532583	4681.385212	50.7	25.9	14.9
1.72E+09	SCAN	57.53083464	4408.198556	50.7	25.9	14.9
1.72E+09	SCAN	57.37561057	4478.897457	50.7	25.9	14.9
1.72E+09	SCAN	57.22252957	4471.001256	50.7	25.9	14.9
1.72E+09	SCAN	57.06874508	4494.916477	50.8	25.9	14.9
1.72E+09	SCAN	56.91453372	4490.717092	50.7	25.9	14.9
1.72E+09	SCAN	56.76153107	4586.23923	50.7	25.9	14.9
1.72E+09	SCAN	56.60849002	4307.599849	50.7	25.9	14.9
1.72E+09	SCAN	56.45597629	4422.342961	50.7	25.9	14.9
1.72E+09	SCAN	56.30392468	4538.788028	50.7	25.9	14.9
1.72E+09	SCAN	56.15268395	4426.73505	50.7	25.9	14.9
1.72E+09	SCAN	56.00230814	4426.115317	50.7	25.9	14.8
1.72E+09	SCAN	55.85214995	4517.009498	50.7	25.9	14.9
1.72E+09	SCAN	55.7027622	4384.22167	50.7	25.9	14.9
1.72E+09	SCAN	55.55340063	4457.135885	50.7	25.9	14.9
1.72E+09	SCAN	55.40432103	4403.018698	50.7	25.9	14.9
1.72E+09	SCAN	55.25413702	4533.495631	50.7	26	14.9
1.72E+09	SCAN	55.10650453	4446.928789	50.7	25.9	14.9
1.72E+09	SCAN	54.95918013	4066.848973	50.7	25.9	14.9
1.72E+09	SCAN	54.81186925	4464.293648	50.7	25.9	14.9
1.72E+09	SCAN	54.66576653	3819.74352	50.7	25.9	14.9
1.72E+09	SCAN	54.5194821	4607.308613	50.7	26	14.9
1.72E+09	SCAN	54.37414056	3961.42498	50.7	25.9	14.8
1.72E+09	SCAN	54.22899122	4456.28645	50.7	25.9	14.8
1.72E+09	SCAN	54.08399743	3401.99565	50.7	25.9	14.8
1.72E+09	SCAN	53.93913705	4671.944304	50.7	25.9	14.9
1.72E+09	SCAN	53.79004182	4761.520396	50.7	26	14.9
1.72E+09	SCAN	53.64645154	4515.760782	50.7	25.9	14.9
1.72E+09	SCAN	53.50304946	4800.645285	50.7	25.9	14.8
1.72E+09	SCAN	53.36006112	4747.852353	50.7	25.9	14.9
1.72E+09	SCAN	53.21692507	4520.430363	50.7	25.9	14.9
1.72E+09	SCAN	53.07401374	4730.589242	50.7	25.9	14.9
1.72E+09	SCAN	52.93084095	4618.585596	50.7	25.9	14.9
1.72E+09	SCAN	52.78850289	4165.090537	50.7	25.9	14.9
1.72E+09	SCAN	52.64616492	4606.699671	50.6	25.9	14.8
1.72E+09	SCAN	52.5042928	4727.430453	50.7	25.9	14.9
1.72E+09	SCAN	52.36342617	4805.549192	50.7	25.9	14.9
1.72E+09	SCAN	52.22334702	4800.136549	50.7	25.9	14.9
1.72E+09	SCAN	52.0842911	4807.676634	50.7	25.9	14.9
1.72E+09	SCAN	51.94443107	4825.82618	50.7	25.9	14.9
1.72E+09	SCAN	51.80600393	4685.666303	50.7	25.9	14.9
1.72E+09	SCAN	51.66744297	4688.774218	50.7	25.9	14.9
1.72E+09	SCAN	51.52820586	4547.1128	50.7	25.9	14.9
1.72E+09	SCAN	51.39049402	4563.025448	50.7	25.9	14.9
1.72E+09	SCAN	51.25393069	4784.160694	50.7	25.9	14.9
1.72E+09	SCAN	51.11695186	4205.504223	50.7	25.9	14.9
1.72E+09	SCAN	50.97710197	4734.671464	50.7	25.9	14.8
1.72E+09	SCAN	50.84069863	4328.672314	50.7	25.9	14.9
1.72E+09	SCAN	50.70492558	4850.758873	50.7	25.9	14.9
1.72E+09	SCAN	50.5688374	4733.923776	50.7	25.9	14.9
1.72E+09	SCAN	50.43317677	4924.951094	50.7	25.9	14.9
1.72E+09	SCAN	50.2981644	4671.395485	50.7	25.9	14.9
1.72E+09	SCAN	50.16403118	4579.325044	50.7	25.9	14.9
1.72E+09	SCAN	50.02991165	4564.540865	50.7	25.9	14.9
1.72E+09	SCAN	49.89649548	4686.693025	50.7	25.9	14.9
1.72E+09	SCAN	49.76305034	4549.861517	50.7	25.9	14.8
1.72E+09	SCAN	49.62791706	4298.297686	50.7	25.9	14.9
1.72E+09	SCAN	49.49685137	3822.277951	50.7	25.9	14.8
1.72E+09	SCAN	49.36424426	4203.705147	50.7	25.9	14.8
1.72E+09	SCAN	49.2327223	4712.50907	50.6	25.9	14.8
1.72E+09	SCAN	49.10230746	4952.632504	50.7	25.9	14.9
1.72E+09	SCAN	48.97213224	4811.629359	50.7	25.9	14.9
1.72E+09	SCAN	48.8422862	4827.995245	50.7	25.9	14.9
1.72E+09	SCAN	48.712358	5031.605303	50.6	25.9	14.8
1.72E+09	SCAN	48.58294647	4910.928478	50.7	25.9	14.9
1.72E+09	SCAN	48.45303337	4959.363237	50.7	25.9	14.9
1.72E+09	SCAN	48.3230341	4956.400235	50.7	25.9	14.8
1.72E+09	SCAN	48.19443361	4852.024547	50.7	25.9	14.9
1.72E+09	SCAN	48.0673939	4831.275822	50.7	25.9	14.9
1.72E+09	SCAN	47.9401008	4977.48195	50.6	25.9	14.8
1.72E+09	SCAN	47.81337038	4964.660259	50.7	25.9	14.9
1.72E+09	SCAN	47.68560289	4826.669448	50.7	26	14.9
1.72E+09	SCAN	47.55817555	4609.548593	50.7	26	14.9
1.72E+09	SCAN	47.43116856	4756.74136	50.7	26	14.9
1.72E+09	SCAN	47.30451815	4699.211016	50.7	26	14.9
1.72E+09	SCAN	47.17914942	4220.619852	50.6	25.9	14.8
1.72E+09	SCAN	47.0549275	3679.195155	50.7	26	14.9
1.72E+09	SCAN	46.92984318	5049.640769	50.7	26	14.9
1.72E+09	SCAN	46.80594445	4872.258368	50.7	26	14.9
1.72E+09	SCAN	46.68242925	4583.333268	50.7	26	14.9
1.72E+09	SCAN	46.55799883	4550.51054	50.7	26	14.9
1.72E+09	SCAN	46.43383146	5122.454778	50.7	25.9	14.8
1.72E+09	SCAN	46.30984151	4939.023043	50.7	26	14.9
1.72E+09	SCAN	46.18719599	5207.802194	50.7	26	14.9
1.72E+09	SCAN	46.06549344	5026.043122	50.7	26	14.9
1.72E+09	SCAN	45.94329925	5068.809328	50.7	26	14.9
1.72E+09	SCAN	45.82094649	5081.936261	50.7	26	14.9
1.72E+09	SCAN	45.70034036	5174.845345	50.7	26	14.9
1.72E+09	SCAN	45.57894257	5177.796015	50.7	26	14.9
1.72E+09	SCAN	45.45732041	5231.174764	50.7	26	14.9
1.72E+09	SCAN	45.33747774	5243.162436	50.7	26	14.9
1.72E+09	SCAN	45.21752836	5124.216855	50.7	26	14.9
1.72E+09	SCAN	45.09810823	5171.905467	50.6	25.9	14.9
1.72E+09	SCAN	44.97904286	5052.685477	50.6	25.9	14.9
1.72E+09	SCAN	44.85930871	4344.769957	50.6	26	14.9
1.72E+09	SCAN	44.74077814	5070.663902	50.7	26	14.9
1.72E+09	SCAN	44.62212	5433.956969	50.7	26	14.9
1.72E+09	SCAN	44.50450199	4939.710608	50.7	26	14.9
1.72E+09	SCAN	44.3875166	5196.532919	50.6	25.9	14.8
1.72E+09	SCAN	44.27013887	4602.887233	50.7	26	14.9
1.72E+09	SCAN	44.15273156	5231.572503	50.7	26	14.9
1.72E+09	SCAN	44.03642441	5300.291957	50.7	26	14.9
1.72E+09	SCAN	43.92004477	5277.68095	50.6	26	14.9
1.72E+09	SCAN	43.80327711	5382.266299	50.7	26	14.9
1.72E+09	SCAN	43.68688851	5437.885029	50.7	25.9	14.9
1.72E+09	SCAN	43.57178355	5485.79101	50.7	26	14.9
1.72E+09	SCAN	43.45679316	5541.368116	50.6	26	14.9
1.72E+09	SCAN	43.34270804	5344.371627	50.6	26	14.9
1.72E+09	SCAN	43.22880101	5443.121927	50.6	26	14.9
1.72E+09	SCAN	43.11470857	5624.68213	50.6	26	14.9
1.72E+09	SCAN	43.00203685	5264.416813	50.6	25.9	14.8
1.72E+09	SCAN	42.88788769	5433.038161	50.6	26	14.9
1.72E+09	SCAN	42.77403496	5247.613106	50.6	26	14.9
1.72E+09	SCAN	42.66067772	5416.208246	50.6	26	14.9
1.72E+09	SCAN	42.54816386	5213.295002	50.7	26	14.9
1.72E+09	SCAN	42.43573043	5606.076263	50.6	26	14.9
1.72E+09	SCAN	42.32313325	5022.853501	50.7	25.9	14.8
1.72E+09	SCAN	42.21129111	4850.715707	50.6	25.9	14.9
1.72E+09	SCAN	42.10022918	5724.550108	50.7	25.9	14.9
1.72E+09	SCAN	41.9884162	5543.802341	50.6	25.9	14.9
1.72E+09	SCAN	41.87735466	5755.646216	50.6	25.9	14.9
1.72E+09	SCAN	41.76673167	5439.033539	50.7	25.9	14.9
1.72E+09	SCAN	41.65714347	5709.499227	50.6	25.9	14.8
